current_path,current_category,recommended_action,recommended_target,risk,phase,manual_review_required,status,notes
docs/superpowers/specs/2026-06-04-phase23-his-connection-create-update-api-route-v1-design.md,docs,KEEP_OR_RECLASSIFY,docs/superpowers/specs/2026-06-04-phase23-his-connection-create-update-api-route-v1-design.md,low,1,yes,pending,按产品、架构、交接和运行手册分类。
docs/superpowers/specs/2026-06-04-phase23-his-connection-status-api-v1-design.md,docs,KEEP_OR_RECLASSIFY,docs/superpowers/specs/2026-06-04-phase23-his-connection-status-api-v1-design.md,low,1,yes,pending,按产品、架构、交接和运行手册分类。
docs/superpowers/specs/2026-06-04-phase23-his-connection-status-permission-v1-design.md,docs,KEEP_OR_RECLASSIFY,docs/superpowers/specs/2026-06-04-phase23-his-connection-status-permission-v1-design.md,low,1,yes,pending,按产品、架构、交接和运行手册分类。
docs/superpowers/specs/2026-06-04-phase23-his-connection-status-service-audit-reason-v1-design.md,docs,KEEP_OR_RECLASSIFY,docs/superpowers/specs/2026-06-04-phase23-his-connection-status-service-audit-reason-v1-design.md,low,1,yes,pending,按产品、架构、交接和运行手册分类。
docs/superpowers/specs/2026-06-04-phase23-his-connection-status-service-v1-design.md,docs,KEEP_OR_RECLASSIFY,docs/superpowers/specs/2026-06-04-phase23-his-connection-status-service-v1-design.md,low,1,yes,pending,按产品、架构、交接和运行手册分类。
docs/superpowers/specs/2026-06-04-phase23-his-connection-write-permission-v1-design.md,docs,KEEP_OR_RECLASSIFY,docs/superpowers/specs/2026-06-04-phase23-his-connection-write-permission-v1-design.md,low,1,yes,pending,按产品、架构、交接和运行手册分类。
docs/superpowers/specs/2026-06-04-phase23-his-connection-write-service-v1-design.md,docs,KEEP_OR_RECLASSIFY,docs/superpowers/specs/2026-06-04-phase23-his-connection-write-service-v1-design.md,low,1,yes,pending,按产品、架构、交接和运行手册分类。
docs/superpowers/specs/2026-06-05-phase23-his-connection-credential-management-plan.md,docs,KEEP_OR_RECLASSIFY,docs/superpowers/specs/2026-06-05-phase23-his-connection-credential-management-plan.md,low,1,yes,pending,按产品、架构、交接和运行手册分类。
docs/superpowers/specs/2026-06-05-phase23-his-connection-credential-parser-service-dto-plan.md,docs,KEEP_OR_RECLASSIFY,docs/superpowers/specs/2026-06-05-phase23-his-connection-credential-parser-service-dto-plan.md,low,1,yes,pending,按产品、架构、交接和运行手册分类。
docs/superpowers/specs/2026-06-05-phase23-his-connection-credential-storage-plan.md,docs,KEEP_OR_RECLASSIFY,docs/superpowers/specs/2026-06-05-phase23-his-connection-credential-storage-plan.md,low,1,yes,pending,按产品、架构、交接和运行手册分类。
docs/superpowers/specs/2026-06-05-phase23-his-connection-status-api-closeout.md,docs,KEEP_OR_RECLASSIFY,docs/superpowers/specs/2026-06-05-phase23-his-connection-status-api-closeout.md,low,1,yes,pending,按产品、架构、交接和运行手册分类。
docs/superpowers/specs/2026-06-05-phase23-his-connection-status-route-denied-audit-v1-design.md,docs,KEEP_OR_RECLASSIFY,docs/superpowers/specs/2026-06-05-phase23-his-connection-status-route-denied-audit-v1-design.md,low,1,yes,pending,按产品、架构、交接和运行手册分类。
docs/superpowers/specs/2026-06-06-phase23-his-connection-compensation-operation-repository-plan.md,docs,KEEP_OR_RECLASSIFY,docs/superpowers/specs/2026-06-06-phase23-his-connection-compensation-operation-repository-plan.md,low,1,yes,pending,按产品、架构、交接和运行手册分类。
docs/superpowers/specs/2026-06-06-phase23-his-connection-credential-api-permission-audit-plan.md,docs,KEEP_OR_RECLASSIFY,docs/superpowers/specs/2026-06-06-phase23-his-connection-credential-api-permission-audit-plan.md,low,1,yes,pending,按产品、架构、交接和运行手册分类。
docs/superpowers/specs/2026-06-06-phase23-his-connection-credential-audit-reason-query-plan.md,docs,KEEP_OR_RECLASSIFY,docs/superpowers/specs/2026-06-06-phase23-his-connection-credential-audit-reason-query-plan.md,low,1,yes,pending,按产品、架构、交接和运行手册分类。
docs/superpowers/specs/2026-06-06-phase23-his-connection-credential-compensation-audit-plan.md,docs,KEEP_OR_RECLASSIFY,docs/superpowers/specs/2026-06-06-phase23-his-connection-credential-compensation-audit-plan.md,low,1,yes,pending,按产品、架构、交接和运行手册分类。
docs/superpowers/specs/2026-06-06-phase23-his-connection-credential-compensation-metadata-outbox-plan.md,docs,KEEP_OR_RECLASSIFY,docs/superpowers/specs/2026-06-06-phase23-his-connection-credential-compensation-metadata-outbox-plan.md,low,1,yes,pending,按产品、架构、交接和运行手册分类。
docs/superpowers/specs/2026-06-06-phase23-his-connection-credential-compensation-outbox-job-queue-plan.md,docs,KEEP_OR_RECLASSIFY,docs/superpowers/specs/2026-06-06-phase23-his-connection-credential-compensation-outbox-job-queue-plan.md,low,1,yes,pending,按产品、架构、交接和运行手册分类。
docs/superpowers/specs/2026-06-06-phase23-his-connection-credential-secret-manager-plan.md,docs,KEEP_OR_RECLASSIFY,docs/superpowers/specs/2026-06-06-phase23-his-connection-credential-secret-manager-plan.md,low,1,yes,pending,按产品、架构、交接和运行手册分类。
docs/superpowers/specs/2026-06-06-phase23-his-connection-provider-failure-compensation-audit-plan.md,docs,KEEP_OR_RECLASSIFY,docs/superpowers/specs/2026-06-06-phase23-his-connection-provider-failure-compensation-audit-plan.md,low,1,yes,pending,按产品、架构、交接和运行手册分类。
docs/superpowers/specs/2026-06-06-phase23-his-connection-provider-failure-service-audit-plan.md,docs,KEEP_OR_RECLASSIFY,docs/superpowers/specs/2026-06-06-phase23-his-connection-provider-failure-service-audit-plan.md,low,1,yes,pending,按产品、架构、交接和运行手册分类。
docs/superpowers/specs/2026-06-07-phase23-his-connection-credential-compensation-retry-requeue-backoff-runtime-plan.md,docs,KEEP_OR_RECLASSIFY,docs/superpowers/specs/2026-06-07-phase23-his-connection-credential-compensation-retry-requeue-backoff-runtime-plan.md,low,1,yes,pending,按产品、架构、交接和运行手册分类。
docs/superpowers/specs/2026-06-07-phase23-his-connection-credential-compensation-worker-claim-lock-stale-recovery-plan.md,docs,KEEP_OR_RECLASSIFY,docs/superpowers/specs/2026-06-07-phase23-his-connection-credential-compensation-worker-claim-lock-stale-recovery-plan.md,low,1,yes,pending,按产品、架构、交接和运行手册分类。
docs/superpowers/specs/2026-06-07-phase23-his-connection-credential-compensation-worker-test-provider-noop-execution-plan.md,docs,KEEP_OR_RECLASSIFY,docs/superpowers/specs/2026-06-07-phase23-his-connection-credential-compensation-worker-test-provider-noop-execution-plan.md,low,1,yes,pending,按产品、架构、交接和运行手册分类。
docs/superpowers/specs/2026-06-20-homepage-brand-management-design.md,docs,KEEP_OR_RECLASSIFY,docs/superpowers/specs/2026-06-20-homepage-brand-management-design.md,low,1,yes,pending,按产品、架构、交接和运行手册分类。
docs/superpowers/specs/2026-06-20-open-platform-overview-design.md,docs,KEEP_OR_RECLASSIFY,docs/superpowers/specs/2026-06-20-open-platform-overview-design.md,low,1,yes,pending,按产品、架构、交接和运行手册分类。
docs/superpowers/specs/2026-06-22-demo-mock-runtime-data-cleanup-design.md,docs,KEEP_OR_RECLASSIFY,docs/superpowers/specs/2026-06-22-demo-mock-runtime-data-cleanup-design.md,low,1,yes,pending,按产品、架构、交接和运行手册分类。
docs/superpowers/specs/2026-06-22-tenant-account-plan-entitlement-design.md,docs,KEEP_OR_RECLASSIFY,docs/superpowers/specs/2026-06-22-tenant-account-plan-entitlement-design.md,low,1,yes,pending,按产品、架构、交接和运行手册分类。
docs/superpowers/specs/2026-06-23-platform-plan-commercialization-v1-v4-design.md,docs,KEEP_OR_RECLASSIFY,docs/superpowers/specs/2026-06-23-platform-plan-commercialization-v1-v4-design.md,low,1,yes,pending,按产品、架构、交接和运行手册分类。
docs/superpowers/specs/2026-07-15-institution-navigation-page-system-design.md,docs,KEEP_OR_RECLASSIFY,docs/superpowers/specs/2026-07-15-institution-navigation-page-system-design.md,low,1,yes,pending,按产品、架构、交接和运行手册分类。
docs/verification/2026-06-21-conflict-branch-cleanup-report.md,docs,KEEP_OR_RECLASSIFY,docs/verification/2026-06-21-conflict-branch-cleanup-report.md,low,1,yes,pending,按产品、架构、交接和运行手册分类。
docs/verification/ai-model-config-claude-feedback-remediation-2026-06-20.md,docs,KEEP_OR_RECLASSIFY,docs/verification/ai-model-config-claude-feedback-remediation-2026-06-20.md,low,1,yes,pending,按产品、架构、交接和运行手册分类。
docs/verification/ai-model-config-claude-remediation-review-2026-06-20.md,docs,KEEP_OR_RECLASSIFY,docs/verification/ai-model-config-claude-remediation-review-2026-06-20.md,low,1,yes,pending,按产品、架构、交接和运行手册分类。
docs/verification/ai-model-config-claude-review-2026-06-20.md,docs,KEEP_OR_RECLASSIFY,docs/verification/ai-model-config-claude-review-2026-06-20.md,low,1,yes,pending,按产品、架构、交接和运行手册分类。
docs/verification/ai-model-config-claude-terminal-acceptance-2026-06-20.md,docs,KEEP_OR_RECLASSIFY,docs/verification/ai-model-config-claude-terminal-acceptance-2026-06-20.md,low,1,yes,pending,按产品、架构、交接和运行手册分类。
docs/verification/ai-model-config-draft-pr-package-2026-06-20.md,docs,KEEP_OR_RECLASSIFY,docs/verification/ai-model-config-draft-pr-package-2026-06-20.md,low,1,yes,pending,按产品、架构、交接和运行手册分类。
docs/verification/ai-model-config-e2e-verification-2026-06-19.md,docs,KEEP_OR_RECLASSIFY,docs/verification/ai-model-config-e2e-verification-2026-06-19.md,low,1,yes,pending,按产品、架构、交接和运行手册分类。
docs/verification/ai-model-config-functional-audit-2026-06-20.md,docs,KEEP_OR_RECLASSIFY,docs/verification/ai-model-config-functional-audit-2026-06-20.md,low,1,yes,pending,按产品、架构、交接和运行手册分类。
docs/verification/ai-model-config-latest-update-claude-acceptance-2026-06-20.md,docs,KEEP_OR_RECLASSIFY,docs/verification/ai-model-config-latest-update-claude-acceptance-2026-06-20.md,low,1,yes,pending,按产品、架构、交接和运行手册分类。
docs/verification/ai-model-config-pr-a-sync-contract-2026-06-20.md,docs,KEEP_OR_RECLASSIFY,docs/verification/ai-model-config-pr-a-sync-contract-2026-06-20.md,low,1,yes,pending,按产品、架构、交接和运行手册分类。
docs/verification/ai-model-config-pr-b-sync-persistence-2026-06-20.md,docs,KEEP_OR_RECLASSIFY,docs/verification/ai-model-config-pr-b-sync-persistence-2026-06-20.md,low,1,yes,pending,按产品、架构、交接和运行手册分类。
docs/verification/ai-model-config-pr-c-model-test-2026-06-20.md,docs,KEEP_OR_RECLASSIFY,docs/verification/ai-model-config-pr-c-model-test-2026-06-20.md,low,1,yes,pending,按产品、架构、交接和运行手册分类。
docs/verification/ai-model-config-pr-d-config-ux-2026-06-20.md,docs,KEEP_OR_RECLASSIFY,docs/verification/ai-model-config-pr-d-config-ux-2026-06-20.md,low,1,yes,pending,按产品、架构、交接和运行手册分类。
docs/verification/ai-model-config-pr-e-final-security-2026-06-20.md,docs,KEEP_OR_RECLASSIFY,docs/verification/ai-model-config-pr-e-final-security-2026-06-20.md,low,1,yes,pending,按产品、架构、交接和运行手册分类。
docs/verification/ai-model-config-vendor-official-adapter-verification-2026-06-20.md,docs,KEEP_OR_RECLASSIFY,docs/verification/ai-model-config-vendor-official-adapter-verification-2026-06-20.md,low,1,yes,pending,按产品、架构、交接和运行手册分类。
docs/verification/knowledge-management-functional-audit-2026-06-20.md,docs,KEEP_OR_RECLASSIFY,docs/verification/knowledge-management-functional-audit-2026-06-20.md,low,1,yes,pending,按产品、架构、交接和运行手册分类。
docs/verification/knowledge-management-pr3-pr6-verification-2026-06-20.md,docs,KEEP_OR_RECLASSIFY,docs/verification/knowledge-management-pr3-pr6-verification-2026-06-20.md,low,1,yes,pending,按产品、架构、交接和运行手册分类。
docs/verification/open-platform-ai-model-and-knowledge-management-final-review-2026-06-20.md,docs,KEEP_OR_RECLASSIFY,docs/verification/open-platform-ai-model-and-knowledge-management-final-review-2026-06-20.md,low,1,yes,pending,按产品、架构、交接和运行手册分类。
drizzle.config.ts,other,KEEP_REVIEW,drizzle.config.ts,low,review,yes,pending,需要人工确认职责。
drizzle/.DS_Store,other,KEEP_LOCKED,drizzle/.DS_Store,high,none,yes,pending,数据库迁移目录，重构阶段禁止移动。
drizzle/0000_silky_speedball.sql,other,KEEP_LOCKED,drizzle/0000_silky_speedball.sql,high,none,yes,pending,数据库迁移目录，重构阶段禁止移动。
drizzle/0001_wise_fantastic_four.sql,other,KEEP_LOCKED,drizzle/0001_wise_fantastic_four.sql,high,none,yes,pending,数据库迁移目录，重构阶段禁止移动。
drizzle/0002_watery_roxanne_simpson.sql,other,KEEP_LOCKED,drizzle/0002_watery_roxanne_simpson.sql,high,none,yes,pending,数据库迁移目录，重构阶段禁止移动。
drizzle/0003_phase12_treatment_summaries.sql,other,KEEP_LOCKED,drizzle/0003_phase12_treatment_summaries.sql,high,none,yes,pending,数据库迁移目录，重构阶段禁止移动。
drizzle/0004_phase15_followup_source_link.sql,other,KEEP_LOCKED,drizzle/0004_phase15_followup_source_link.sql,high,none,yes,pending,数据库迁移目录，重构阶段禁止移动。
drizzle/0005_phase19_treatment_summary_void.sql,other,KEEP_LOCKED,drizzle/0005_phase19_treatment_summary_void.sql,high,none,yes,pending,数据库迁移目录，重构阶段禁止移动。
drizzle/0006_his_connections.sql,other,KEEP_LOCKED,drizzle/0006_his_connections.sql,high,none,yes,pending,数据库迁移目录，重构阶段禁止移动。
drizzle/0007_phase23_his_connection_credential_compensation_metadata_operationid.sql,other,KEEP_LOCKED,drizzle/0007_phase23_his_connection_credential_compensation_metadata_operationid.sql,high,none,yes,pending,数据库迁移目录，重构阶段禁止移动。
drizzle/0008_phase23_his_connection_credential_compensation_job_queue_schema_min.sql,other,KEEP_LOCKED,drizzle/0008_phase23_his_connection_credential_compensation_job_queue_schema_min.sql,high,none,yes,pending,数据库迁移目录，重构阶段禁止移动。
drizzle/0009_v1_knowledge_base_runtime_foundation.sql,other,KEEP_LOCKED,drizzle/0009_v1_knowledge_base_runtime_foundation.sql,high,none,yes,pending,数据库迁移目录，重构阶段禁止移动。
drizzle/0010_v1_knowledge_base_embedding_vector_index_runtime.sql,other,KEEP_LOCKED,drizzle/0010_v1_knowledge_base_embedding_vector_index_runtime.sql,high,none,yes,pending,数据库迁移目录，重构阶段禁止移动。
drizzle/0011_v1_platform_knowledge_institution_visibility.sql,other,KEEP_LOCKED,drizzle/0011_v1_platform_knowledge_institution_visibility.sql,high,none,yes,pending,数据库迁移目录，重构阶段禁止移动。
drizzle/0012_v1_knowledge_document_files.sql,other,KEEP_LOCKED,drizzle/0012_v1_knowledge_document_files.sql,high,none,yes,pending,数据库迁移目录，重构阶段禁止移动。
drizzle/0013_v1_knowledge_document_file_parsing.sql,other,KEEP_LOCKED,drizzle/0013_v1_knowledge_document_file_parsing.sql,high,none,yes,pending,数据库迁移目录，重构阶段禁止移动。
drizzle/0014_v1_knowledge_document_file_parse_chunk_embeddings.sql,other,KEEP_LOCKED,drizzle/0014_v1_knowledge_document_file_parse_chunk_embeddings.sql,high,none,yes,pending,数据库迁移目录，重构阶段禁止移动。
drizzle/0015_v1_knowledge_qa_audit_logs.sql,other,KEEP_LOCKED,drizzle/0015_v1_knowledge_qa_audit_logs.sql,high,none,yes,pending,数据库迁移目录，重构阶段禁止移动。
drizzle/0016_ai_provider_config_secure.sql,other,KEEP_LOCKED,drizzle/0016_ai_provider_config_secure.sql,high,none,yes,pending,数据库迁移目录，重构阶段禁止移动。
drizzle/0017_ai_model_config_persistence.sql,other,KEEP_LOCKED,drizzle/0017_ai_model_config_persistence.sql,high,none,yes,pending,数据库迁移目录，重构阶段禁止移动。
